task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version,actual_days,profit_margin,efficiency_ratio,rework_ratio,cost_per_hour,revenue_per_hour,total_effort,profit_per_hour,delivery_days_actual,delivery_speed,ai_usage_bin
T01819,Client_C,P010,mid,Content,dev,senior,4,3.0,high,0,hourly,2026-01-21,2026-01-25,5.0,0,21.1,7.87,0.19,False,7,2,1.87,54.85,889.68,1468.7,-579.0200000000001,user_015,2026-01-25,delivered,briefing,,true,v2,4,-0.6508182717381532,0.3729857819905213,0.08862559241706161,69.60663507109004,42.1649289099526,22.970000000000002,-25.207662168045278,4,0.8,low
T01820,Client_G,P038,mid,SEO,ad,junior,5,3.0,medium,1,hourly,2026-05-22,2026-05-27,7.0,0,6.67,6.67,0.54,True,2,3,5.57,41.91,578.52,263.46,315.06,user_105,2026-05-25,delivered,qa,JIRA-27955,false,final,5,0.5445965567309687,1.0,0.8350824587706147,39.49925037481259,86.73463268365816,12.24,25.74019607843137,5,0.7142857142857143,medium_high
T01821,Client_B,P006,low,Content,release,senior,3,3.0,medium,0,fixed,2025-07-07,2025-07-11,5.0,0,34.65,24.42,0.19,False,3,1,0.48,61.57,1447.79,2429.83,-982.04,user_071,2025-07-12,review,qa,JIRA-25869,true,v1,4,-0.6783027925320662,0.7047619047619048,0.013852813852813853,70.12496392496392,41.78326118326118,35.129999999999995,-27.954454881867353,4,0.8,low
T01822,Client_A,P033,low,Media,design,mid,3,4.0,low,0,fixed,2025-08-09,2025-08-12,10.0,0,6.92,5.19,0.34,True,3,1,1.36,79.41,1098.93,534.97,563.96,user_117,2025-08-10,in_progress,briefing,JIRA-96754,unknown,v1,3,0.5131901031002885,0.7500000000000001,0.19653179190751446,77.30780346820809,158.8049132947977,8.28,68.11111111111111,3,0.3,low_medium
T01823,Client_E,P031,mid,Media,release,mid,1,2.0,medium,0,hourly,2026-04-02,2026-04-03,5.0,0,12.79,6.89,0.67,True,1,4,2.05,58.51,924.54,574.45,350.0899999999999,user_009,2026-04-11,review,finalized,,unknown,v1,1,0.3786639842516278,0.5387021110242377,0.1602814698983581,44.913995308835034,72.28616106333072,14.84,23.59097035040431,1,0.2,high
T01824,Client_B,P001,low,SEO,report,mid,3,5.0,medium,0,hourly,2026-04-06,2026-04-11,10.0,0,16.93,15.16,0.04,False,4,0,0.69,65.61,1893.84,1230.49,663.3499999999999,user_048,2026-04-11,delivered,briefing,JIRA-91619,false,final,5,0.3502671820217125,0.8954518606024808,0.040756054341405785,72.68103957471943,111.8629651506202,17.62,37.64755959137343,5,0.5,low
T01825,Client_H,P037,mid,Content,report,mid,3,5.0,high,0,fixed,2026-03-18,2026-03-21,10.0,0,11.03,8.77,0.31,True,0,0,0.0,58.75,1016.66,826.69,189.9699999999999,user_076,2026-03-27,delivered,finalized,JIRA-89922,true,v2,3,0.18685696299647858,0.7951042611060744,0.0,74.94922937443337,92.17225747960109,11.03,17.223028105167717,3,0.3,low_medium
T01826,Client_B,P049,high,SEO,ad,junior,1,4.0,high,1,hourly,2025-08-01,2025-08-06,7.0,0,9.26,8.17,0.23,True,4,1,1.76,61.86,657.61,618.61,39.0,user_080,2025-08-02,review,qa,JIRA-19697,false,v1,5,0.05930566749289092,0.8822894168466523,0.1900647948164147,66.80453563714903,71.01619870410367,11.02,3.5390199637023594,5,0.7142857142857143,low_medium
T01827,Client_C,P018,mid,Design,release,mid,2,3.0,medium,0,fixed,2025-09-21,2025-09-24,5.0,0,10.12,5.48,0.46,True,1,0,1.47,88.19,1384.6,783.82,600.7799999999999,user_069,2025-09-27,in_progress,qa,JIRA-91222,true,v2,3,0.43390148779430876,0.5415019762845851,0.14525691699604745,77.45256916996048,136.8181818181818,11.59,51.83606557377048,3,0.6,medium_high
T01828,Client_X,P039,high,Media,release,senior,3,3.0,medium,0,hourly,2025-08-07,2025-08-08,3.0,0,18.4,8.88,0.11,False,2,1,1.92,70.52,726.14,1639.17,-913.03,user_087,2025-08-15,delivered,finalized,JIRA-72110,true,v3,1,-1.2573746109565649,0.482608695652174,0.10434782608695653,89.08532608695653,39.46413043478261,20.32,-44.93257874015748,1,0.3333333333333333,low
T01829,Client_F,P063,mid,Design,design,senior,3,3.0,medium,0,hourly,2026-02-28,2026-03-07,2.0,1,10.87,8.57,0.29,True,3,2,0.73,73.63,766.03,738.56,27.470000000000027,user_055,2026-03-03,in_progress,client_review,,true,v2,7,0.03586021435191837,0.7884084636614537,0.0671573137074517,67.94480220791168,70.4719411223551,11.6,2.3681034482758645,7,3.5,low_medium
T01830,Client_F,P020,low,Design,ticket,senior,3,5.0,medium,0,value_based,2026-03-20,2026-03-22,10.0,0,6.78,3.78,0.14,False,6,1,1.51,64.65,749.72,469.04,280.68,user_087,2026-03-26,draft,briefing,JIRA-43729,true,v1,2,0.3743797684468868,0.5575221238938053,0.22271386430678466,69.17994100294985,110.57817109144543,8.290000000000001,33.85765983112183,2,0.2,low
T01831,Client_B,P006,mid,Media,design,mid,5,5.0,medium,0,hourly,2025-07-27,2025-07-31,7.0,0,9.63,6.741332757429164,0.57,True,1,1,2.03,73.11,1221.91,750.61,471.30000000000007,user_095,2025-07-30,in_progress,qa,JIRA-65633,false,v3,4,0.3857076216742641,0.7000345542501727,0.21079958463136028,77.94496365524402,126.88577362409139,11.66,40.42024013722128,4,0.5714285714285714,medium_high
T01832,Client_F,P023,low,Media,design,junior,1,2.0,medium,0,hourly,2026-02-28,2026-03-05,5.0,0,15.72,11.004543192812715,0.32,True,2,0,0.0,76.2,1324.99,1059.22,265.77,user_065,2026-03-03,in_progress,client_review,JIRA-94972,false,v2,5,0.20058264590676156,0.7000345542501727,0.0,67.38040712468194,84.28689567430025,15.72,16.90648854961832,5,1.0,low_medium
T01833,Client_E,P020,high,SEO,report,senior,4,2.0,high,0,hourly,2025-11-16,2025-11-23,10.0,0,22.05,11.51,0.22,True,4,1,3.08,74.3,956.31,1036.77,-80.46000000000004,user_078,2025-11-21,blocked,briefing,JIRA-49812,true,v1,7,-0.0841358973554601,0.5219954648526077,0.13968253968253969,47.01904761904762,43.37006802721088,25.130000000000003,-3.2017508953442113,7,0.7,low_medium
T01834,Client_A,P011,high,Content,report,junior,1,2.0,low,0,hourly,2025-08-14,2025-08-21,3.0,1,7.93,5.19,0.61,True,2,0,0.0,77.53,463.82,378.41,85.40999999999997,user_112,2025-08-22,in_progress,qa,JIRA-52350,unknown,final,7,0.1841447113104221,0.6544766708701135,0.0,47.718789407314006,58.48928121059269,7.93,10.770491803278684,7,2.3333333333333335,high
T01835,Client_A,P027,mid,Media,design,senior,3,4.0,medium,0,hourly,2025-07-16,2025-07-18,3.0,0,8.07,4.25,0.4,True,0,1,2.16,81.28,362.23,818.29,-456.06,user_075,2025-07-20,review,client_review,JIRA-84856,true,v3,2,-1.2590343152140904,0.5266418835192069,0.2676579925650558,101.39900867410161,44.885997521685255,10.23,-44.58064516129032,2,0.6666666666666666,medium_high
T01836,Client_D,P017,low,Design,article,mid,4,1.0,medium,0,hourly,2026-05-06,2026-05-08,10.0,0,20.06,17.69,0.6,True,3,0,4.56,60.67,2164.55,1454.12,710.4300000000003,user_114,2026-05-14,review,qa,JIRA-68060,true,v3,2,0.32821140652791586,0.8818544366899304,0.22731804586241275,72.48853439680957,107.90378863409772,24.619999999999997,28.8558082859464,2,0.2,high
T01837,Client_H,P039,mid,Media,article,senior,2,2.0,low,0,fixed,2025-09-01,2025-09-05,3.0,1,13.58,8.3,0.18,False,4,0,2.53,69.6,775.19,1253.15,-477.96,user_113,2025-09-07,in_progress,finalized,JIRA-75816,true,v3,4,-0.6165714211999638,0.6111929307805597,0.18630338733431515,92.27908689248896,57.083210603829166,16.11,-29.66852886405959,4,1.3333333333333333,low
T01838,Client_C,P024,mid,Content,report,mid,3,1.0,medium,0,fixed,2025-08-31,2025-09-03,10.0,0,14.5,14.5,0.23,True,6,0,3.0,75.15,1035.96,736.97,298.99,user_070,2025-09-03,archived,client_review,JIRA-20773,true,v2,3,0.28861152940267965,1.0,0.20689655172413793,50.82551724137931,71.4455172413793,17.5,17.08514285714286,3,0.3,low_medium
T01839,Client_F,P054,mid,SEO,ad,mid,2,5.0,low,0,hourly,2026-01-29,2026-02-04,3.0,1,5.34,3.21,0.04,False,4,1,0.0,68.96,272.08,417.74,-145.66000000000005,user_044,2026-01-29,review,briefing,JIRA-29297,true,v4,6,-0.5353572478682742,0.601123595505618,0.0,78.22846441947566,50.95131086142322,5.34,-27.277153558052444,6,2.0,low
T01840,Client_F,P015,mid,Content,dev,senior,1,5.0,medium,0,fixed,2025-11-25,2025-12-01,10.0,0,13.4,8.95,0.25,True,1,2,0.0,74.39,872.57,1160.04,-287.4699999999999,user_072,2025-12-01,review,finalized,JIRA-75016,true,v1,6,-0.32945207834328466,0.6679104477611939,0.0,86.57014925373134,65.11716417910448,13.4,-21.45298507462686,6,0.6,low_medium
T01841,Client_A,P063,mid,SEO,design,mid,3,4.0,high,0,hourly,2025-10-24,2025-10-30,3.0,1,11.17,8.08,0.52,True,4,0,2.42,63.0,1043.58,629.43,414.15,user_081,2025-10-31,review,finalized,JIRA-85212,false,v3,6,0.3968550566319784,0.7233661593554163,0.21665174574753804,56.350044762757385,93.42703670546105,13.59,30.474613686534216,6,2.0,medium_high
T01842,Client_D,P046,mid,Design,ticket,mid,3,4.0,medium,0,fixed,2026-05-18,2026-05-22,3.0,1,8.68,6.1,0.46,True,4,2,1.39,65.43999867853728,795.78,475.06,320.72,user_018,2026-05-20,review,client_review,JIRA-58428,true,v2,4,0.40302596194928253,0.7027649769585254,0.16013824884792627,54.73041474654378,91.67972350230414,10.07,31.849056603773587,4,1.3333333333333333,medium_high
T01843,Client_C,P026,mid,Design,article,junior,1,4.0,medium,0,fixed,2026-03-27,2026-03-29,5.0,0,2.58,1.28,0.39,True,2,1,1.35,60.24,533.53,133.56,399.97,user_039,2026-03-29,in_progress,finalized,JIRA-33399,false,v3,2,0.7496673101793715,0.49612403100775193,0.5232558139534884,51.76744186046511,206.79457364341084,3.93,101.7735368956743,2,0.4,low_medium
T01844,Client_H,P050,mid,Content,release,senior,4,3.0,medium,0,fixed,2025-12-04,2025-12-06,3.0,0,15.19,10.49,0.28,True,2,1,2.76,69.58234874834976,1624.21,856.3,767.9100000000001,user_068,2025-12-04,delivered,briefing,JIRA-20336,true,v1,2,0.472789848603321,0.6905859117840685,0.18169848584595127,56.37261356155365,106.92626728110599,17.95,42.780501392757664,2,0.6666666666666666,low_medium
T01845,Client_H,P030,mid,Media,dev,senior,3,3.0,medium,0,fixed,2025-08-10,2025-08-14,7.0,0,13.04,10.25,0.34,True,5,1,1.78,72.13,1884.81,1189.79,695.02,user_098,2025-08-14,in_progress,finalized,JIRA-13679,false,v2,4,0.36874804356937835,0.7860429447852761,0.1365030674846626,91.24156441717791,144.54064417177915,14.819999999999999,46.8974358974359,4,0.5714285714285714,low_medium
T01846,Client_D,P054,low,SEO,release,senior,3,1.0,low,0,hourly,2025-08-07,2025-08-13,7.0,0,17.584846241176763,12.31,0.01,False,2,0,1.73,69.56795697535206,1350.14,1345.45,4.690000000000055,user_053,2025-08-13,delivered,qa,JIRA-15913,true,v2,6,0.003473713837083602,0.7000345542501727,0.09838016075164896,76.51190016376076,76.77860707354412,19.314846241176763,0.24281839686621884,6,0.8571428571428571,low
T01847,Client_A,P013,low,Content,design,junior,2,1.0,high,0,fixed,2025-10-10,2025-10-17,5.0,1,16.53,7.83,0.59,True,1,1,5.0,60.47,915.78,912.88,2.8999999999999773,user_038,2025-10-19,review,client_review,JIRA-69978,false,final,7,0.0031666994256262172,0.47368421052631576,0.3024803387779794,55.22565033272837,55.4010889292196,21.53,0.13469577333952518,7,1.4,medium_high
T01848,Client_[,P010,low,Design,dev,senior,5,3.0,low,0,fixed,2025-08-12,2025-08-16,3.0,1,19.1,11.91,0.14,False,2,0,2.03,58.41,1513.42,1466.52,46.90000000000009,user_083,2025-08-20,in_progress,finalized,JIRA-26788,true,final,4,0.030989414703122786,0.6235602094240837,0.10628272251308898,76.78115183246072,79.23664921465968,21.130000000000003,2.219592995740657,4,1.3333333333333333,low
T01849,Client_F,P014,mid,Media,ad,mid,3,4.0,medium,0,fixed,2025-09-27,2025-09-29,3.0,0,7.45,3.38,0.4,True,2,1,0.94,69.42,877.87,414.76,463.11,user_011,2025-10-04,in_progress,briefing,,true,v1,2,0.5275382459817513,0.45369127516778524,0.12617449664429528,55.672483221476504,117.83489932885905,8.39,55.19785458879618,2,0.6666666666666666,medium_high
T01850,Client_C,P014,high,Content,article,mid,4,3.0,low,0,hourly,2025-11-12,2025-11-14,5.0,0,9.17,7.59,0.72,True,7,2,1.63,73.04,700.89,576.28,124.61,user_025,2025-11-20,in_progress,briefing,JIRA-98297,false,v1,2,0.17778824066543966,0.8276990185387132,0.1777535441657579,62.844056706652125,76.43293347873501,10.8,11.537962962962963,2,0.4,high
T01851,Client_D,P038,high,Design,article,junior,5,4.0,medium,0,value_based,2025-07-06,2025-07-11,5.0,0,6.08,4.88,0.59,True,5,1,3.12,69.72031669853222,2466.34,254.99,2211.3500000000004,user_064,2025-07-10,delivered,briefing,JIRA-37129,true,v3,5,0.8966119837491993,0.8026315789473684,0.5131578947368421,41.93914473684211,405.6480263157895,9.2,240.36413043478268,5,1.0,medium_high
T01852,Client_A,P060,mid,Design,design,senior,5,4.0,low,0,value_based,2026-03-26,2026-03-31,2.0,1,16.04,13.72,0.23,True,3,3,2.54,74.42,1614.73,1483.5,131.23000000000002,user_110,2026-04-01,in_progress,briefing,JIRA-59715,unknown,v2,5,0.08127055297170425,0.8553615960099752,0.15835411471321698,92.48753117206984,100.66895261845387,18.58,7.062970936490852,5,2.5,low_medium
T01853,Client_A,P038,low,SEO,article,junior,1,3.0,medium,0,fixed,2025-10-13,2025-10-17,2.0,1,7.58,4.48,0.48,True,3,0,0.74,34.08,432.74,345.88,86.86000000000001,user_005,2025-10-17,review,client_review,JIRA-27244,true,final,4,0.20072098719785555,0.5910290237467019,0.09762532981530343,45.63060686015831,57.08970976253298,8.32,10.439903846153847,4,2.0,medium_high
T01854,Client_E,P042,high,Design,report,mid,2,3.0,medium,0,hourly,2026-05-18,2026-05-24,5.0,1,13.79,9.44,0.2,True,0,1,0.67,84.63,984.85,724.35,260.5,user_085,2026-05-22,review,execution,JIRA-93318,unknown,v2,6,0.2645072853734071,0.6845540246555475,0.0485859318346628,52.52719361856418,71.41769398114576,14.459999999999999,18.01521438450899,6,1.2,low_medium
T01855,Client_E,P019,high,Design,release,junior,2,3.0,medium,0,fixed,2026-02-23,2026-02-28,5.0,0,9.73,7.63,0.12,False,3,0,1.45,71.65,1515.17,462.27,1052.9,user_118,2026-02-25,in_progress,finalized,JIRA-36296,false,v2,5,0.6949055221526298,0.7841726618705036,0.14902363823227133,47.50976361767728,155.72147995889003,11.18,94.17710196779966,5,1.0,low
T01856,Client_D,P044,mid,SEO,design,senior,4,3.0,medium,0,hourly,2025-07-10,2025-07-16,10.0,0,32.17,21.51,0.16999999999999998,False,4,0,1.06,77.74,2233.98,2620.32,-386.34000000000015,user_073,2025-07-12,in_progress,finalized,JIRA-90895,unknown,v2,6,-0.1729379851207263,0.6686353745725832,0.032949953372707494,81.45228473733292,69.44295927883121,33.230000000000004,-11.62624134817936,6,0.6,low
T01857,Client_C,P042,mid,Content,ad,junior,4,1.0,low,0,fixed,2026-01-13,2026-01-16,5.0,0,5.93,4.55,0.78,True,5,1,4.4,50.67,1204.84,305.86,898.9799999999999,user_102,2026-01-20,in_progress,client_review,,false,v3,3,0.7461405663822582,0.7672849915682968,0.7419898819561552,51.578414839797645,203.177065767285,10.33,87.02613746369796,3,0.6,high
T01858,Client_H,P032,mid,Media,report,mid,2,5.0,high,0,hourly,2026-02-26,2026-03-04,10.0,0,7.18,3.88,0.46,True,2,1,2.53,77.63,399.1,491.93,-92.82999999999998,user_069,2026-03-07,blocked,client_review,JIRA-32609,true,v4,6,-0.23259834627912798,0.5403899721448469,0.35236768802228413,68.51392757660167,55.5849582172702,9.709999999999999,-9.560247167868177,6,0.6,medium_high
T01859,Client_B,P060,low,Content,article,mid,3,3.0,medium,0,fixed,2025-07-14,2025-07-17,7.0,0,14.42,9.38,0.14,False,6,0,0.96,76.76,706.81,601.11,105.69999999999992,user_107,2025-07-18,review,finalized,JIRA-80158,false,v1,3,0.1495451394292666,0.6504854368932039,0.06657420249653259,41.68585298196949,49.01595006934812,15.379999999999999,6.872561768530554,3,0.42857142857142855,low
T01860,Client_K,P040,low,Design,ad,senior,4,1.0,high,0,hourly,2026-01-14,2026-01-17,3.0,0,8.94,6.71,0.49,True,3,0,34.51720133728264,63.22,756.02,806.06,-50.03999999999997,user_056,2026-01-18,in_progress,finalized,JIRA-92497,true,final,3,-0.06618872516600086,0.7505592841163311,3.8609844896289314,90.16331096196868,84.56599552572708,43.45720133728264,-1.151477740400872,3,1.0,medium_high
T01861,Client_D,P028,mid,Media,ticket,senior,1,3.0,low,0,hourly,2026-02-23,2026-02-27,3.0,1,7.87,5.08,0.29,True,5,1,2.13,56.93,600.97,634.25,-33.27999999999997,user_015,2026-03-04,review,finalized,JIRA-90980,false,v2,4,-0.05537714028986467,0.6454891994917408,0.2706480304955527,80.59085133418043,76.36213468869124,10.0,-3.327999999999997,4,1.3333333333333333,low_medium
T01862,Client_H,P043,high,Content,article,senior,2,2.0,medium,0,hourly,2025-10-11,2025-10-17,3.0,1,12.46,8.81,0.36,True,1,1,1.31,83.1,1103.33,739.82,363.5099999999999,user_056,2025-10-12,delivered,briefing,JIRA-98100,unknown,v2,6,0.32946625216390374,0.7070626003210273,0.10513643659711075,59.375601926163725,88.5497592295345,13.770000000000001,26.398692810457504,6,2.0,low_medium
T01863,Client_H,P055,high,Media,report,senior,4,2.0,low,1,fixed,2026-03-04,2026-03-07,2.0,1,12.4,7.54,0.35,True,3,3,4.59,40.47,2171.08,8124.859566443334,-5953.779566443334,user_087,2026-03-10,archived,client_review,,true,final,3,-2.7423123820602346,0.6080645161290322,0.3701612903225806,655.230610197043,175.08709677419353,16.990000000000002,-350.4284618271532,3,1.5,low_medium
T01864,Client_H,P020,mid,Content,article,junior,3,2.0,medium,0,fixed,2025-08-01,2025-08-03,2.0,0,15.72,9.71,0.31,True,6,3,3.78,56.81,1013.96,654.16,359.80000000000007,user_046,2025-08-03,review,client_review,,false,final,2,0.3548463450234724,0.6176844783715013,0.24045801526717556,41.613231552162844,64.50127226463104,19.5,18.451282051282053,2,1.0,low_medium
T01865,Client_H,P020,high,Media,dev,junior,2,4.0,low,0,hourly,2025-09-09,2025-09-16,7.0,0,9.85,5.91,0.5,True,2,0,0.68,78.59146224658858,458.71,458.53,0.1800000000000068,user_026,2025-09-14,delivered,execution,JIRA-39078,false,v1,7,0.0003924047873384204,0.6000000000000001,0.06903553299492386,46.551269035533,46.56954314720812,10.53,0.01709401709401774,7,1.0,medium_high
T01866,Client_D,P002,high,Media,dev,junior,3,3.0,low,0,hourly,2025-12-17,2025-12-23,3.0,1,32.26,14.93,0.25,True,5,1,0.71,72.36,1330.57,1183.32,147.25,user_036,2025-12-19,review,qa,JIRA-68052,false,v1,6,0.11066685706125946,0.46280223186608804,0.022008679479231245,36.680719156850586,41.2451952882827,32.97,4.466181377009403,6,2.0,low_medium
T01867,Client_E,P041,mid,SEO,dev,mid,4,4.0,low,0,value_based,2026-03-23,2026-03-30,7.0,0,22.75,13.5,0.39,True,8,0,1.76,54.06,1749.44,1132.21,617.23,user_037,2026-03-28,delivered,finalized,JIRA-33898,true,v1,7,0.3528157581854765,0.5934065934065934,0.07736263736263736,49.76747252747253,76.89846153846155,24.51,25.182782537739698,7,1.0,low_medium
T01868,Client_G,P051,low,Design,article,senior,4,2.0,medium,0,hourly,2026-03-01,2026-03-04,5.0,0,15.5,13.37,0.26,True,5,1,6.5,35.52,1609.56,659.4,950.16,user_119,2026-03-01,delivered,finalized,JIRA-93312,false,final,3,0.5903228211436666,0.8625806451612903,0.41935483870967744,42.541935483870965,103.84258064516129,22.0,43.18909090909091,3,0.6,low_medium
T01869,Client_E,P063,low,Design,report,senior,3,3.0,medium,0,value_based,2026-01-02,2026-01-05,5.0,0,16.4,13.78,0.2,True,3,0,1.42,84.59,1266.22,1462.75,-196.53,user_059,2026-01-03,review,client_review,JIRA-16127,false,v2,3,-0.1552099951035365,0.8402439024390245,0.08658536585365854,89.19207317073172,77.20853658536586,17.82,-11.028619528619528,3,0.6,low_medium
T01870,Client_E,P028,mid,Design,ticket,mid,5,2.0,medium,0,hourly,2026-03-25,2026-03-28,5.0,0,8.35,3.3,0.45,True,3,0,5.55,88.39,384.72,345.29,39.43000000000001,user_104,2026-03-28,delivered,briefing,JIRA-59734,true,v2,3,0.10249012268662924,0.39520958083832336,0.6646706586826348,41.35209580838324,46.074251497005996,13.899999999999999,2.836690647482015,3,0.6,medium_high
T01871,Client_F,P059,low,SEO,ticket,junior,1,2.0,high,0,hourly,2025-08-22,2025-08-29,7.0,0,8.28,5.35,0.7,True,3,1,5.34,59.23,440.88,259.64,181.24,user_058,2025-08-29,in_progress,execution,JIRA-81677,true,v1,7,0.41108691707494105,0.6461352657004831,0.644927536231884,31.357487922705314,53.2463768115942,13.62,13.306901615271661,7,1.0,high
T01872,Client_C,P060,mid,SEO,release,mid,3,3.0,low,0,hourly,2025-08-31,2025-09-03,3.0,0,26.52,19.4,0.09,False,1,0,1.14,81.26,1922.44,1489.55,432.8900000000001,user_072,2025-09-02,in_progress,client_review,JIRA-32319,unknown,v4,3,0.22517737874784133,0.7315233785822021,0.042986425339366516,56.16704374057315,72.49019607843138,27.66,15.650397686189446,3,1.0,low
T01873,Client_B,P034,low,Media,ad,mid,1,3.0,low,0,hourly,2026-02-14,2026-02-17,5.0,0,3.17,2.58,0.31,True,0,0,0.97,72.18,262.45,85.31,177.14,user_029,2026-02-14,review,briefing,JIRA-63769,true,final,3,0.6749476090683939,0.8138801261829653,0.305993690851735,26.91167192429022,82.79179810725552,4.14,42.78743961352657,3,0.6,low_medium
T01874,Client_B,P059,high,Design,ad,senior,5,4.0,low,0,hourly,2026-02-08,2026-02-09,5.0,0,7.65,3.61,0.51,True,4,0,2.1,76.45896678307204,284.8,617.75,-332.95,user_086,2026-02-17,in_progress,finalized,JIRA-58223,false,v1,1,-1.169066011235955,0.4718954248366013,0.27450980392156865,80.7516339869281,37.22875816993464,9.75,-34.148717948717945,1,0.2,medium_high
T01875,Client_E,P047,high,Media,dev,mid,4,3.0,high,0,hourly,2025-10-13,2025-10-18,5.0,0,15.58,8.6,0.6,True,1,1,1.49,77.76,650.37,748.16,-97.78999999999996,user_108,2025-10-20,review,execution,JIRA-47196,unknown,v1,5,-0.1503605639866537,0.55198973042362,0.09563543003851091,48.020539152759945,41.74390243902439,17.07,-5.728763913298182,5,1.0,high
